country,year,NY.GDP.MKTP.KD,ST.INT.RCPT.CD,ST.INT.ARVL,SP.POP.TOTL,SL.UEM.TOTL.ZS,NE.GDI.TOTL.ZS,NE.TRD.GNFS.ZS,FP.CPI.TOTL.ZG,PA.NUS.FCRF,IS.AIR.PSGR
Slovak Republic,2005,61315329710.646,1282000000.0,,5372807,16.276,30.5761492545056,148.705461161746,2.70908494588384,31.01825,711939.0
Slovak Republic,2004,57581226217.4214,931000000.0,,5372280,18.206,27.5953334016425,140.222460021585,7.54850088183424,32.2569166666667,636276.0
Slovak Republic,2003,54636588083.9574,876000000.0,,5373374,17.549,26.5046804353507,125.998506220804,8.55414305406644,36.7729166666667,190182.0
Slovak Republic,2002,52105958758.2435,742000000.0,,5376912,18.541,30.8750199344027,120.599168045888,3.12714222984609,45.32675,82821.0
Slovak Republic,2001,49901675269.4696,649000000.0,,5378867,19.148,31.4531074581958,121.931131222912,7.3296201911553,48.3548333333333,43113.0
Slovak Republic,2000,48483456226.779,441000000.0,,5388720,18.546,27.8153225458448,108.939262958746,12.0357805974299,46.0351666666667,57095.0
Slovenia,2023,54514654618.7574,,,2120461,3.652,22.2261745390109,160.098444691588,7.44687717385836,0.924839558470698,
Slovenia,2022,53386809690.2718,,,2112076,4.011,24.4190359412091,186.21959497631,8.83369886749455,0.949623753156941,
Slovenia,2021,51983646950.5935,,,2108079,4.744,21.8553531475504,162.082728356416,1.91706506089263,0.84549413889045,21037.0
Slovenia,2020,47959972369.9892,1418000000.0,1216000.0,2102419,4.971,20.1896719461532,147.549008584942,-0.0548568157606016,0.875506396987998,78565.0
Slovenia,2019,50002578162.6734,3353100097.65625,4702000.0,2088385,4.446,20.8345240702316,160.044275685249,1.63052260754342,0.893276257067409,869640.1
Slovenia,2018,48309217703.4135,3377500000.0,4425000.0,2073894,5.108,21.5608446841882,162.613493975851,1.73860861988179,0.846772667108111,1094762.0
Slovenia,2017,46282469720.8281,3055100097.65625,3991000.0,2066388,6.564,20.2503347880345,158.70213584467,1.42910743319303,0.885205508269372,1087075.0
Slovenia,2016,44005450729.606,2717899902.34375,3397000.0,2065042,8.0,18.8479088939625,148.238448080388,-0.0549995416704661,0.903421436257263,1009559.0
Slovenia,2015,42709468274.8137,2594000000.0,3022000.0,2063531,8.962,19.4686216573949,147.218367714503,-0.525552285820832,0.901296423367096,1045409.0
Slovenia,2014,41711191731.4298,3052000000.0,2675000.0,2061980,9.668,19.7452653119649,146.471705096746,0.199343826570771,0.752728196932603,916981.0
Slovenia,2013,40589764218.782,2966000000.0,2502000.0,2059953,10.103,19.7842267864778,145.168789432403,1.76920085881899,0.752945122701996,857000.0
Slovenia,2012,40926910455.6051,2793000000.0,2377000.0,2057159,8.841,18.8609355850954,143.656448572975,2.59741386039011,0.778338120416812,816630.0
Slovenia,2011,42155984116.073,3048000000.0,2236000.0,2052843,8.166,21.8690049997807,140.332355750319,1.80285171941904,0.718413898653317,972711.0
Slovenia,2010,41881476947.431,2808000000.0,2049000.0,2048583,7.236,22.5601344858632,128.606575425363,1.80117022137135,0.754308990105961,979803.0
Slovenia,2009,41420820595.9101,2817000000.0,1824000.0,2039669,5.858,23.7456185537015,114.482301023638,0.839262246793891,0.716957702016136,953378.0
Slovenia,2008,44823161262.4126,2955000000.0,1958000.0,2021316,4.371,33.1452787386717,135.387093664802,5.64742380573935,0.679922680042729,1103685.0
Slovenia,2007,43360927307.906,2464000000.0,1751000.0,2018122,4.818,33.2981260591771,137.66309435102,3.657495632841,0.729672399984083,945420.0
Slovenia,2006,40471568430.3753,2075000000.0,1617000.0,2006868,5.95,30.5745557357793,130.517913086158,2.45792444195865,191.028257833333,860735.0
Slovenia,2005,38213609800.3921,1894000000.0,1555000.0,2000474,6.506,28.6986499842107,121.127284217914,2.45150132316474,192.705468,757651.0
Slovenia,2004,36795465565.4736,1725000000.0,1499000.0,1997012,6.012,29.0471155904874,112.399933466762,3.59297594249509,192.381124333333,764991.0
Slovenia,2003,35195471631.5843,1427000000.0,1373000.0,1995733,6.479,26.8382582282831,103.280027127626,5.54416421752901,207.113715696581,758392.0
Slovenia,2002,34105781287.8601,1152000000.0,1302000.0,1994530,5.922,25.70100156278,104.880458289416,7.48077770703754,240.248215,720513.0
Slovenia,2001,33021812643.9619,1059000000.0,1219000.0,1992060,5.682,26.8861602046924,105.583223530684,8.37966587492204,242.748835,689635.0
Slovenia,2000,32113425072.0193,1016000000.0,1090000.0,1988925,6.92,29.0574911701523,104.620348581459,8.91174418658768,222.656085833333,627907.0
Sweden,2023,574848401745.341,,,10536632,7.611,24.8620967031828,106.740878308822,8.54862489748906,10.6101612965536,
Sweden,2022,575505409859.556,,,10486941,7.392,26.9258173320619,105.855015275665,8.36929098869185,10.114251277564,
Sweden,2021,567227918083.309,,,10415811,8.722,25.2564742548596,90.2779861793753,2.16319736447151,8.57656671607378,20067143.633
Sweden,2020,535436339440.588,,1957000.0,10353442,8.291,24.410184629369,84.3307817719974,0.497367318853587,9.21030902842085,14105839.7975
Sweden,2019,546393370721.116,,7616000.0,10278887,6.833,24.4595597883993,92.5210834810288,1.78415097403837,9.45834916666667,50957868.602
Sweden,2018,532808626903.279,,7440000.0,10175214,6.365,25.3084848300209,90.1296957156635,1.95353530127028,8.69251833333333,51473905.0
Sweden,2017,522858809003.494,,7054000.0,10057698,6.718,25.0752415442862,85.9212504203118,1.79449904665588,8.54886083333333,51825549.0
Sweden,2016,513486872449.421,,6782000.0,9923085,6.99,24.3267362174214,83.2638007491712,0.984269244578052,8.56199166666667,55672453.0
Sweden,2015,501698263620.663,,6482000.0,9799186,7.432,23.788437157721,84.1571739317941,-0.046784744983309,8.43484083333333,58636668.0
Sweden,2014,480507219240.808,,10522000.0,9696110,7.954,22.8641392361599,83.822646765647,-0.179638494114693,6.860785,57789383.0
Sweden,2013,469723477716.099,,10980000.0,9600379,8.052,21.8990358460486,81.6398133610723,-0.0442929701485751,6.51397166666666,51925707.0
Sweden,2012,464439473161.751,,12372000.0,9519374,7.976,21.99343162272,85.2976712116916,0.888377506923639,6.77501583333333,49192941.0
Sweden,2011,466372427078.04,,11567000.0,9449213,7.804,23.2369592707907,86.3903250752058,2.96115073822142,6.49354333333333,46260220.0
Sweden,2010,452069357232.391,10674000000.0,5183000.0,9378126,8.61,22.4215415830525,85.0910494657093,1.15798802715628,7.20752416666667,41153081.0
Sweden,2009,427485779312.93,9769000000.0,4899000.0,9298515,8.351,20.4599610547174,81.9578893979245,-0.494460544377998,7.65381916666667,
Sweden,2008,446486334539.387,11732000000.0,4555000.0,9219637,6.235,23.9607192334419,92.8079014378124,3.43704910602875,6.59109916666667,
Sweden,2007,450646355077.532,11889000000.0,5224000.0,9148092,6.161,24.0777971777253,89.5464307031896,2.21216883436734,6.75877,
Sweden,2006,436567442196.025,9714000000.0,4729000.0,9080505,7.066,22.454590420444,88.3298358884675,1.3602146862768,7.37824916666666,
Sweden,2005,417065466396.116,7628000000.0,4883000.0,9029572,7.81,21.2769729917349,84.1675204576753,0.453170852576178,7.47308833333333,
Sweden,2004,405732636285.124,7686000000.0,4676000.0,8993531,6.693,21.1624986420731,78.7355197224061,0.373659828721814,7.34888666666667,11623925.0
Sweden,2003,389455236261.488,6548000000.0,4268000.0,8958229,5.555,21.2455805699441,75.3278179685299,1.92565534892391,8.08630416666667,11586025.0
Sweden,2002,382265044393.135,5671000000.0,4276000.0,8924958,4.965,21.6043689870445,77.0849041710567,2.15848213589264,9.73712333333333,12421220.0
Sweden,2001,373752198468.524,5200000000.0,4108000.0,8895960,4.73,22.3035860362448,80.5687003228602,2.40595834145438,10.3291358333333,13123426.0
Sweden,2000,368734580258.813,4825000000.0,3828000.0,8872109,5.466,22.2308295866389,81.4716102275416,0.899143734041626,9.16224416666667,13354314.0
